representation,key_condition,graph_regime,d_key,edges,load,capacity_domain,epsilon,seed,starts,method,hops,adaptive_reads,minimum_layer_depth,success_rate,mean_endpoint_error,p90_endpoint_error,maximum_endpoint_error,accumulated_mean_error,mean_confidence,maximum_one_hop_csm_error,read_operator_norm,theorem_error_bound,bound_relative_excess,system_condition_number,key_gram_condition_number,maximum_code_coherence,selected_softmax_temperature,state_bytes,estimated_total_flops
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,csm_chained,2,2,1,1.0,0.536360541320552,0.6718681366388473,0.7086952994731799,0.9140787442889912,0.45702408518576915,0.5942156064238185,3.447864309679376,2.642990388066989,0.0,38.82762329826928,6007.400606318972,0.3915693118110627,nan,65536,32768
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,33408
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_one,2,1,1,0.0,1.422618549612717,1.527819083756732,1.5777311342955873,1.422618549612717,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,csm_chained,4,4,1,1.0,0.730091442695421,0.8124377373680436,0.8735979573991569,2.312200166237843,0.1979857240753376,0.5942156064238185,3.447864309679376,34.062247735144965,0.0,38.82762329826928,6007.400606318972,0.3915693118110627,nan,65536,65536
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,66816
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_one,4,1,1,0.25,1.0517972505749253,1.5267841978252763,1.6164528221966727,3.9070316418629303,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,csm_chained,8,8,1,0.8125,0.8827725839028958,0.9394529431282637,1.0044798308913172,5.670781774765842,0.058926266761043844,0.5942156064238185,3.447864309679376,4847.7062312074595,0.0,38.82762329826928,6007.400606318972,0.3915693118110627,nan,65536,131072
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,133632
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_one,8,1,1,0.0,1.437341965563242,1.5289157195254295,1.5563193551978134,9.308821514405556,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,csm_chained,16,16,1,0.25,0.9960822701078189,1.0679890376248249,1.0912010589587435,13.280289651233998,0.014784246163433344,0.5942156064238185,3.447864309679376,96818726.65380245,0.0,38.82762329826928,6007.400606318972,0.3915693118110627,nan,65536,262144
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,267264
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,softmax_one,16,1,1,0.25,1.0548978955697828,1.5267841978252763,1.6164528221966727,19.690290103205655,nan,nan,nan,nan,nan,38.82762329826928,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,1,1,1,1.0,3.3460339560279154e-05,5.808411281609915e-05,6.659905815339561e-05,3.3460339560279154e-05,0.9999940253150383,8.842828899985385e-05,160.2687118312006,8.842828899985385e-05,0.0,112770.1007886774,112805.30671951447,0.3962234636471263,nan,65536,16384
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,2,2,1,1.0,5.875707192474986e-05,8.68781223128148e-05,9.004107374054031e-05,9.221741148502901e-05,0.9999835565359145,8.842828899985385e-05,160.2687118312006,0.014260716256443555,0.0,112770.1007886774,112805.30671951447,0.3962234636471263,nan,65536,32768
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,33408
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,2,1,1,0.25,1.0657116419483876,1.4865031567010822,1.5181881015747243,1.0657116419483876,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,4,4,1,1.0,9.526680084924089e-05,0.00012877574707707864,0.0001480789399854361,0.00025695347910768086,0.999951152983151,8.842828899985385e-05,160.2687118312006,366.31587400861747,0.0,112770.1007886774,112805.30671951447,0.3962234636471263,nan,65536,65536
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,66816
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,4,1,1,0.25,1.0126579816007484,1.5006173644019192,1.553349295076355,3.049239709183657,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,8,8,1,1.0,0.00021687841592663522,0.000330818107373947,0.00036691497690967867,0.0009204026137770339,0.9998385658463771,8.842828899985385e-05,160.2687118312006,241685571839.3685,0.0,112770.1007886774,112805.30671951447,0.3962234636471263,nan,65536,131072
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,133632
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,8,1,1,0.25,1.012395744695536,1.485306839433306,1.5006173644019192,7.020924826352049,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,csm_chained,16,16,1,1.0,0.0006243989938452455,0.0008316262218078502,0.0008709207246793844,0.004435926730826948,0.999340835469266,8.842828899985385e-05,160.2687118312006,1.0520604507960078e+29,0.0,112770.1007886774,112805.30671951447,0.3962234636471263,nan,65536,262144
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,267264
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,1,16,softmax_one,16,1,1,0.25,1.012395744695536,1.485306839433306,1.5006173644019192,14.954877405506052,nan,nan,nan,nan,nan,112770.1007886774,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,1,1,1,1.0,0.08277584861123766,0.14138660009957305,0.1618411238236235,0.08277584861123766,0.9829150930248903,0.21481750165190067,39.44933505832325,0.21481750165190067,0.0,27367.74429846042,112805.30671951447,0.3962234636471263,nan,65536,16384
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,2,2,1,1.0,0.1458546210121433,0.2119531279633049,0.21896762755890503,0.22863046962338096,0.9667799444180489,0.21481750165190067,39.44933505832325,8.689225100709638,0.0,27367.74429846042,112805.30671951447,0.3962234636471263,nan,65536,32768
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,33408
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,2,1,1,0.25,1.0657116419483876,1.4865031567010822,1.5181881015747243,1.0657116419483876,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,4,4,1,1.0,0.23265225024921232,0.3047761165712453,0.3255866816485264,0.637160961872984,0.9026438796549274,0.21481750165190067,39.44933505832325,13531.296105617841,0.0,27367.74429846042,112805.30671951447,0.3962234636471263,nan,65536,65536
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,66816
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,4,1,1,0.25,1.0126579816007484,1.5006173644019192,1.553349295076355,3.049239709183657,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,8,8,1,1.0,0.4349938397374372,0.6163452882783618,0.6519162983697244,2.0524300907138153,0.8314583642579916,0.21481750165190067,39.44933505832325,32771651392.43013,0.0,27367.74429846042,112805.30671951447,0.3962234636471263,nan,65536,131072
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,133632
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,8,1,1,0.25,1.012395744695536,1.485306839433306,1.5006173644019192,7.020924826352049,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,csm_chained,16,16,1,1.0,0.6284523271091835,0.7585264677549851,0.7738698248387245,6.789230877874953,0.7502041244908926,0.21481750165190067,39.44933505832325,1.922276359603167e+23,0.0,27367.74429846042,112805.30671951447,0.3962234636471263,nan,65536,262144
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,267264
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,1,16,softmax_one,16,1,1,0.25,1.012395744695536,1.485306839433306,1.5006173644019192,14.954877405506052,nan,nan,nan,nan,nan,27367.74429846042,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,csm_chained,1,1,1,1.0,0.21923398895620938,0.29286056762286694,0.325315971665204,0.21923398895620938,0.8956375543097904,0.39749370256607075,8.249734641611868,0.39749370256607075,0.0,361.17294614194833,112805.30671951447,0.3962234636471263,nan,65536,16384
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,csm_chained,2,2,1,1.0,0.3561904151094707,0.46829780418392786,0.5256978432068419,0.5754244040656801,0.7938595916067304,0.39749370256607075,8.249734641611868,3.676711270447949,0.0,361.17294614194833,112805.30671951447,0.3962234636471263,nan,65536,32768
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,33408
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_one,2,1,1,0.25,1.0657116419483876,1.4865031567010822,1.5181881015747243,1.0657116419483876,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,csm_chained,4,4,1,1.0,0.5297630551442989,0.7099320760429833,0.7331522108199771,1.572435520264009,0.6068487316561912,0.39749370256607075,8.249734641611868,253.9067742122975,0.0,361.17294614194833,112805.30671951447,0.3962234636471263,nan,65536,65536
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,66816
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_one,4,1,1,0.25,1.0126579816007484,1.5006173644019192,1.553349295076355,3.049239709183657,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,csm_chained,8,8,1,1.0,0.7378368351557705,1.1895067278131861,1.3400004499097182,4.139145862952108,1.033642881537674,0.39749370256607075,8.249734641611868,1176326.7060735263,0.0,361.17294614194833,112805.30671951447,0.3962234636471263,nan,65536,131072
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,133632
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_one,8,1,1,0.25,1.012395744695536,1.485306839433306,1.5006173644019192,7.020924826352049,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,csm_chained,16,16,1,0.875,1.8051131491236476,2.8610356555441627,3.124484722706287,14.34050240171022,3.7751243208436396,0.39749370256607075,8.249734641611868,25237586024624.332,0.0,361.17294614194833,112805.30671951447,0.3962234636471263,nan,65536,262144
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,267264
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,1,16,softmax_one,16,1,1,0.25,1.012395744695536,1.485306839433306,1.5006173644019192,14.954877405506052,nan,nan,nan,nan,nan,361.17294614194833,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,csm_chained,1,1,1,1.0,0.37566137833345364,0.4683347877091516,0.4964908737821439,0.37566137833345364,0.7232839299378964,0.5799432020032902,3.658017093032634,0.5799432020032902,0.0,37.12109256868798,112805.30671951447,0.3962234636471263,nan,65536,16384
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.12109256868798,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.12109256868798,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,csm_chained,2,2,1,1.0,0.5889096945529477,0.7553334641884184,0.7692295652076535,0.9645710728864014,0.4539136345696513,0.5799432020032902,3.658017093032634,2.7013853479194037,0.0,37.12109256868798,112805.30671951447,0.3962234636471263,nan,65536,32768
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.12109256868798,112805.30671951447,0.3962234636471263,0.001,65536,33408
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,softmax_one,2,1,1,0.25,1.0657116419483876,1.4865031567010822,1.5181881015747243,1.0657116419483876,nan,nan,nan,nan,nan,37.12109256868798,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,csm_chained,4,4,1,0.9375,0.7234541797343912,0.8737158681562278,0.9081202480000711,2.357292061630861,0.20566840949401177,0.5799432020032902,3.658017093032634,38.848863254679316,0.0,37.12109256868798,112805.30671951447,0.3962234636471263,nan,65536,65536
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.12109256868798,112805.30671951447,0.3962234636471263,0.001,65536,66816
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,softmax_one,4,1,1,0.25,1.0126579816007484,1.5006173644019192,1.553349295076355,3.049239709183657,nan,nan,nan,nan,nan,37.12109256868798,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,csm_chained,8,8,1,0.9375,0.8544791174653291,1.118090650503587,1.3975556976274173,5.536543225818736,0.3143630667392989,0.5799432020032902,3.658017093032634,6994.875518783505,0.0,37.12109256868798,112805.30671951447,0.3962234636471263,nan,65536,131072
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.12109256868798,112805.30671951447,0.3962234636471263,0.001,65536,133632
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,softmax_one,8,1,1,0.25,1.012395744695536,1.485306839433306,1.5006173644019192,7.020924826352049,nan,nan,nan,nan,nan,37.12109256868798,112805.30671951447,0.3962234636471263,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,1,16,csm_chained,16,16,1,0.5625,1.5733458105049407,2.8149399192036855,3.681797166088426,15.132345755012803,1.9361474710030053,0.5799432020032902,3.658017093032634,224263905.06753603,0.0,37.12109256868798,112805.30671951447,0.3962234636471263,nan,65536,262144
