data_model,sigma,repeats,seed,method,mean_squared_error,p90_squared_error,selected_temperature,csm_oracle_relative_difference,gaussian_unregularized_expected_risk
linear_gaussian,0.1,8,0,oracle_ridge,0.008534264242278086,0.012079555676482303,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,1,csm,0.004838853400025199,0.006254273972285277,nan,2.8084830980855344e-16,0.005000000000000001
linear_gaussian,0.1,8,1,simple_average,0.004838853400074442,0.006254273972831636,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,1,hebbian,11.615793634317294,18.838801724739245,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,1,softmax,0.004838675689541056,0.006243619351640901,0.1,nan,0.005000000000000001
linear_gaussian,0.1,8,1,oracle_ridge,0.0048388534000251985,0.006254273972285285,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,2,csm,0.004938331196315622,0.008514954351402761,nan,3.338558178358111e-16,0.005000000000000001
linear_gaussian,0.1,8,2,simple_average,0.0049383311963553615,0.008514954351056175,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,2,hebbian,11.488610791272716,19.73582603982716,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,2,softmax,0.0049383311963553615,0.008514954351056177,0.001,nan,0.005000000000000001
linear_gaussian,0.1,8,2,oracle_ridge,0.004938331196315617,0.008514954351402749,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,3,csm,0.004463579577451942,0.00677409204827542,nan,2.1655480095287777e-16,0.005000000000000001
linear_gaussian,0.1,8,3,simple_average,0.004463579577589407,0.006774092048343289,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,3,hebbian,13.219863034218731,24.322189798632856,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,3,softmax,0.004463579576619709,0.006774092317092695,0.05,nan,0.005000000000000001
linear_gaussian,0.1,8,3,oracle_ridge,0.004463579577451943,0.006774092048275426,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,4,csm,0.0056437611463117775,0.01034611480090548,nan,2.319930716986739e-16,0.005000000000000001
linear_gaussian,0.1,8,4,simple_average,0.00564376114620733,0.010346114800527096,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,4,hebbian,12.353983795997337,21.358797555403985,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,4,softmax,0.005643761146207326,0.01034611480052708,0.001,nan,0.005000000000000001
linear_gaussian,0.1,8,4,oracle_ridge,0.005643761146311781,0.0103461148009055,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,5,csm,0.004287885533013659,0.006604628834887629,nan,3.0358339064905244e-16,0.005000000000000001
linear_gaussian,0.1,8,5,simple_average,0.004287885532883389,0.006604628834447028,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,5,hebbian,10.412779816709854,14.98200449372387,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,5,softmax,0.004287885532883387,0.0066046288344470214,0.001,nan,0.005000000000000001
linear_gaussian,0.1,8,5,oracle_ridge,0.004287885533013655,0.006604628834887623,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,6,csm,0.005516718235545462,0.006941057500088568,nan,3.2685941109841974e-16,0.005000000000000001
linear_gaussian,0.1,8,6,simple_average,0.005516718235991137,0.00694105750091844,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,6,hebbian,23.654606222443938,34.525146925880286,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,6,softmax,0.005509622583104789,0.006923815004314922,0.1,nan,0.005000000000000001
linear_gaussian,0.1,8,6,oracle_ridge,0.00551671823554546,0.006941057500088557,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,7,csm,0.004237773467932861,0.006728001068795487,nan,3.257226177404256e-16,0.005000000000000001
linear_gaussian,0.1,8,7,simple_average,0.004237773467947198,0.006728001068595655,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,7,hebbian,8.64413496716831,13.924157280469199,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,7,softmax,0.004236984544936956,0.006731886935070145,0.1,nan,0.005000000000000001
linear_gaussian,0.1,8,7,oracle_ridge,0.004237773467932861,0.006728001068795495,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,8,csm,0.004391181554970506,0.006410681628405146,nan,3.7286573159906855e-16,0.005000000000000001
linear_gaussian,0.1,8,8,simple_average,0.004391181555109201,0.006410681628616687,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,8,hebbian,17.82231811940827,29.45002567975445,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,8,softmax,0.004385374367607091,0.006405883097885807,0.1,nan,0.005000000000000001
linear_gaussian,0.1,8,8,oracle_ridge,0.004391181554970491,0.006410681628405129,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,9,csm,0.003232078460168178,0.006313940582740577,nan,2.921382287543373e-16,0.005000000000000001
linear_gaussian,0.1,8,9,simple_average,0.0032320784604155084,0.006313940583254328,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,9,hebbian,15.41781739853825,32.488729909258666,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,9,softmax,0.0032247615070232997,0.006295054471287694,0.1,nan,0.005000000000000001
linear_gaussian,0.1,8,9,oracle_ridge,0.003232078460168173,0.006313940582740554,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,10,csm,0.0036619964908848166,0.006844260498166128,nan,2.1246984949638618e-16,0.005000000000000001
linear_gaussian,0.1,8,10,simple_average,0.0036619964908341227,0.006844260497935558,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,10,hebbian,9.890673706459612,18.497737354965764,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,10,softmax,0.003661996490834123,0.006844260497935559,0.001,nan,0.005000000000000001
linear_gaussian,0.1,8,10,oracle_ridge,0.003661996490884816,0.006844260498166128,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,11,csm,0.004031804017026292,0.007741068138458215,nan,2.898455458583789e-16,0.005000000000000001
linear_gaussian,0.1,8,11,simple_average,0.004031804017014855,0.007741068138556144,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,11,hebbian,12.98870071840055,23.93550479865358,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,11,softmax,0.0040318040170148565,0.007741068138556148,0.001,nan,0.005000000000000001
linear_gaussian,0.1,8,11,oracle_ridge,0.004031804017026286,0.007741068138458203,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,12,csm,0.002602169333244075,0.004301331075910143,nan,3.0748547169481206e-16,0.005000000000000001
linear_gaussian,0.1,8,12,simple_average,0.0026021693333863364,0.004301331075986882,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,12,hebbian,11.261223444016306,16.646786368838807,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,12,softmax,0.0026011640380289467,0.004303843001376296,0.1,nan,0.005000000000000001
linear_gaussian,0.1,8,12,oracle_ridge,0.0026021693332440726,0.004301331075910134,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,13,csm,0.004716194906310654,0.007517511909083384,nan,2.8974770236698523e-16,0.005000000000000001
linear_gaussian,0.1,8,13,simple_average,0.0047161949064444125,0.0075175119088902115,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,13,hebbian,17.283776256697116,33.227428072078474,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,13,softmax,0.004711232346966419,0.00752388433800515,0.1,nan,0.005000000000000001
linear_gaussian,0.1,8,13,oracle_ridge,0.004716194906310664,0.007517511909083388,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,14,csm,0.005427242573482743,0.008879846016417888,nan,3.2499992319047957e-16,0.005000000000000001
linear_gaussian,0.1,8,14,simple_average,0.005427242573461408,0.008879846016799354,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,14,hebbian,10.197654164160802,16.252372299843874,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,14,softmax,0.005427242573461407,0.008879846016799356,0.001,nan,0.005000000000000001
linear_gaussian,0.1,8,14,oracle_ridge,0.0054272425734827375,0.008879846016417873,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,15,csm,0.005049165775085955,0.009341904713023133,nan,3.130313500225303e-16,0.005000000000000001
linear_gaussian,0.1,8,15,simple_average,0.005049165775435538,0.009341904713599004,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,15,hebbian,9.323809168635254,16.67091651406136,nan,nan,0.005000000000000001
linear_gaussian,0.1,8,15,softmax,0.005039375176945001,0.009326912913210058,0.1,nan,0.005000000000000001
linear_gaussian,0.1,8,15,oracle_ridge,0.0050491657750859524,0.00934190471302312,nan,nan,0.005000000000000001
linear_gaussian,0.1,16,0,csm,0.0025663408020884784,0.005277048814662486,nan,3.025912955219505e-16,0.0025000000000000005
linear_gaussian,0.1,16,0,simple_average,0.0025663408020248674,0.005277048814743422,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,0,hebbian,49.16253110028015,78.12880689822522,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,0,softmax,0.0025663408020248665,0.005277048814743424,0.001,nan,0.0025000000000000005
linear_gaussian,0.1,16,0,oracle_ridge,0.002566340802088479,0.005277048814662485,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,1,csm,0.003188628863620051,0.005530549176298233,nan,2.301467962447759e-16,0.0025000000000000005
linear_gaussian,0.1,16,1,simple_average,0.003188628863684814,0.005530549176636637,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,1,hebbian,71.03444174030015,111.59484552433987,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,1,softmax,0.003186445108906625,0.005514326285659091,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,1,oracle_ridge,0.0031886288636200533,0.005530549176298234,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,2,csm,0.0014386232792369,0.0021811787647113617,nan,2.4913147028100645e-16,0.0025000000000000005
linear_gaussian,0.1,16,2,simple_average,0.0014386232792831148,0.0021811787648724733,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,2,hebbian,55.43336267999348,87.46898014115668,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,2,softmax,0.0014363167772172573,0.00217246654989809,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,2,oracle_ridge,0.0014386232792369018,0.0021811787647113665,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,3,csm,0.0025853099084518242,0.005391126336485462,nan,3.262499836658123e-16,0.0025000000000000005
linear_gaussian,0.1,16,3,simple_average,0.0025853099084894296,0.00539112633664988,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,3,hebbian,51.14817109774228,89.38576189375938,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,3,softmax,0.002583178857487193,0.005383295836788204,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,3,oracle_ridge,0.0025853099084518286,0.005391126336485484,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,4,csm,0.0015240650239825516,0.003124610042233144,nan,3.4839025561777027e-16,0.0025000000000000005
linear_gaussian,0.1,16,4,simple_average,0.001524065024064183,0.003124610042308687,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,4,hebbian,57.42364863427084,125.64003329590496,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,4,softmax,0.0015194051650095496,0.0031187916565956217,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,4,oracle_ridge,0.0015240650239825505,0.0031246100422331483,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,5,csm,0.0028695380544562664,0.0043819995966978735,nan,2.38500116749821e-16,0.0025000000000000005
linear_gaussian,0.1,16,5,simple_average,0.0028695380543931315,0.004381999596784878,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,5,hebbian,51.45688622277319,73.24056595333006,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,5,softmax,0.002869538054393133,0.00438199959678488,0.001,nan,0.0025000000000000005
linear_gaussian,0.1,16,5,oracle_ridge,0.0028695380544562664,0.0043819995966978735,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,6,csm,0.002339613369501067,0.003409400087240168,nan,2.99256782480845e-16,0.0025000000000000005
linear_gaussian,0.1,16,6,simple_average,0.002339613369560583,0.0034094000874271752,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,6,hebbian,41.69037305494969,76.3130110675452,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,6,softmax,0.0023355949931439,0.003396530055549137,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,6,oracle_ridge,0.002339613369501069,0.0034094000872401747,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,7,csm,0.0017838264095670663,0.002959914393631574,nan,2.699784425100985e-16,0.0025000000000000005
linear_gaussian,0.1,16,7,simple_average,0.0017838264095911278,0.002959914393576314,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,7,hebbian,67.81717737795246,104.24277505096282,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,7,softmax,0.0017807017451086714,0.0029572349599870187,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,7,oracle_ridge,0.0017838264095670665,0.0029599143936315767,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,8,csm,0.001968375104890855,0.0031062060604286003,nan,3.388022944273859e-16,0.0025000000000000005
linear_gaussian,0.1,16,8,simple_average,0.0019683751049246363,0.0031062060604063924,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,8,hebbian,50.69909760021808,73.4738405850768,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,8,softmax,0.00196715099340297,0.0031090698595594335,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,8,oracle_ridge,0.001968375104890857,0.0031062060604286033,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,9,csm,0.0028689177018863554,0.005504262460624943,nan,3.1508513838021854e-16,0.0025000000000000005
linear_gaussian,0.1,16,9,simple_average,0.0028689177019481484,0.005504262460814471,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,9,hebbian,44.34251658234953,77.76490702699685,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,9,softmax,0.0028663518220428987,0.005495471276716005,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,9,oracle_ridge,0.0028689177018863545,0.005504262460624949,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,10,csm,0.002614801899064198,0.004300912563942859,nan,2.374783769081656e-16,0.0025000000000000005
linear_gaussian,0.1,16,10,simple_average,0.002614801899057025,0.004300912563798216,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,10,hebbian,61.46539677219584,93.58783542373057,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,10,softmax,0.0026147570814129186,0.00431101314773378,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,10,oracle_ridge,0.0026148018990642,0.004300912563942859,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,11,csm,0.0019000827795346263,0.003602446694586619,nan,3.715107197572815e-16,0.0025000000000000005
linear_gaussian,0.1,16,11,simple_average,0.0019000827795139445,0.0036024466944714084,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,11,hebbian,75.67957442477456,121.55589635921007,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,11,softmax,0.0019000827795139432,0.0036024466944714053,0.001,nan,0.0025000000000000005
linear_gaussian,0.1,16,11,oracle_ridge,0.0019000827795346306,0.0036024466945866365,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,12,csm,0.0020411571136733377,0.002946746801857957,nan,3.241619371795048e-16,0.0025000000000000005
linear_gaussian,0.1,16,12,simple_average,0.002041157113704086,0.002946746801804651,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,12,hebbian,34.59980630610741,65.26342666764029,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,12,softmax,0.002041157113704087,0.0029467468018046536,0.001,nan,0.0025000000000000005
linear_gaussian,0.1,16,12,oracle_ridge,0.0020411571136733364,0.0029467468018579495,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,13,csm,0.0027767094121362384,0.005537342708779643,nan,2.5227578143833176e-16,0.0025000000000000005
linear_gaussian,0.1,16,13,simple_average,0.0027767094121895564,0.005537342708919242,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,13,hebbian,31.54226476010659,50.742045585404476,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,13,softmax,0.002773868719399153,0.005530394211799937,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,13,oracle_ridge,0.0027767094121362397,0.005537342708779647,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,14,csm,0.0015258608373434441,0.0025972322538799666,nan,2.682630903565614e-16,0.0025000000000000005
linear_gaussian,0.1,16,14,simple_average,0.001525860837397257,0.00259723225389162,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,14,hebbian,69.06010781563208,116.6716075771577,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,14,softmax,0.0015224184690013952,0.002597923957952148,0.1,nan,0.0025000000000000005
linear_gaussian,0.1,16,14,oracle_ridge,0.0015258608373434428,0.0025972322538799623,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,15,csm,0.0030206633594931954,0.00574349007828793,nan,3.337992953157001e-16,0.0025000000000000005
linear_gaussian,0.1,16,15,simple_average,0.0030206633594470917,0.005743490078187544,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,15,hebbian,49.08148186367991,91.42939395787536,nan,nan,0.0025000000000000005
linear_gaussian,0.1,16,15,softmax,0.0030206633594470917,0.005743490078187541,0.001,nan,0.0025000000000000005
linear_gaussian,0.1,16,15,oracle_ridge,0.0030206633594931937,0.0057434900782879295,nan,nan,0.0025000000000000005
linear_gaussian,0.5,1,0,csm,1.33015962976987,2.353025431680191,nan,3.6726855962354597e-16,1.0
linear_gaussian,0.5,1,0,simple_average,1.3301596365721604,2.353025442378032,nan,nan,1.0
linear_gaussian,0.5,1,0,hebbian,1.3301596365721604,2.3530254423780312,nan,nan,1.0
linear_gaussian,0.5,1,0,softmax,0.26773906503380557,0.4174632520589714,1.0,nan,1.0
linear_gaussian,0.5,1,0,oracle_ridge,1.33015962976987,2.3530254316801917,nan,nan,1.0
linear_gaussian,0.5,1,1,csm,0.8211721115850197,1.2197543356122902,nan,3.0116369230445555e-16,1.0
linear_gaussian,0.5,1,1,simple_average,0.821172115815811,1.2197543417699166,nan,nan,1.0
linear_gaussian,0.5,1,1,hebbian,0.821172115815811,1.2197543417699168,nan,nan,1.0
linear_gaussian,0.5,1,1,softmax,0.30182476992249563,0.43119935270289794,1.0,nan,1.0
linear_gaussian,0.5,1,1,oracle_ridge,0.8211721115850197,1.2197543356122902,nan,nan,1.0
linear_gaussian,0.5,1,2,csm,1.2824661739407417,2.5419360117786374,nan,3.280813748897427e-16,1.0
linear_gaussian,0.5,1,2,simple_average,1.282466180009766,2.5419360247111866,nan,nan,1.0
linear_gaussian,0.5,1,2,hebbian,1.2824661800097659,2.5419360247111866,nan,nan,1.0
linear_gaussian,0.5,1,2,softmax,0.3619526383094824,0.7285605670386421,1.0,nan,1.0
linear_gaussian,0.5,1,2,oracle_ridge,1.2824661739407421,2.541936011778639,nan,nan,1.0
linear_gaussian,0.5,1,3,csm,0.813427992235152,1.216208944121048,nan,3.191249011460201e-16,1.0
linear_gaussian,0.5,1,3,simple_average,0.813427996535066,1.216208950682325,nan,nan,1.0
linear_gaussian,0.5,1,3,hebbian,0.8134279965350659,1.216208950682325,nan,nan,1.0
linear_gaussian,0.5,1,3,softmax,0.1964144731997593,0.3771087400516582,1.0,nan,1.0
linear_gaussian,0.5,1,3,oracle_ridge,0.813427992235152,1.2162089441210482,nan,nan,1.0
